id,code,name,district_id:id,zip_code
subdistrict_321501,321501,ตำบลณรงค์,l10n_th_location_base.district_sr_010,32150
subdistrict_321012,321012,ตำบลทับทัน,l10n_th_location_base.district_sr_009,32150
subdistrict_321013,321013,ตำบลตาคง,l10n_th_location_base.district_sr_009,32150
subdistrict_321015,321015,ตำบลบ้านชบ,l10n_th_location_base.district_sr_009,32150
subdistrict_321017,321017,ตำบลเทพรักษา,l10n_th_location_base.district_sr_009,32150
subdistrict_321504,321504,ตำบลหนองแวง,l10n_th_location_base.district_sr_010,32150
subdistrict_320807,320807,ตำบลหนองอียอ,l10n_th_location_base.district_sr_011,32160
subdistrict_320806,320806,ตำบลหัวงัว,l10n_th_location_base.district_sr_011,32160
subdistrict_320805,320805,ตำบลแคน,l10n_th_location_base.district_sr_011,32160
subdistrict_320804,320804,ตำบลนานวน,l10n_th_location_base.district_sr_011,32160
subdistrict_320801,320801,ตำบลสนม,l10n_th_location_base.district_sr_011,32160
subdistrict_320803,320803,ตำบลหนองระฆัง,l10n_th_location_base.district_sr_011,32160
subdistrict_320802,320802,ตำบลโพนโก,l10n_th_location_base.district_sr_011,32160
subdistrict_321205,321205,ตำบลศรีสุข,l10n_th_location_base.district_sr_012,32170
subdistrict_321201,321201,ตำบลสำโรงทาบ,l10n_th_location_base.district_sr_012,32170
subdistrict_321203,321203,ตำบลกระออม,l10n_th_location_base.district_sr_012,32170
subdistrict_321209,321209,ตำบลสะโน,l10n_th_location_base.district_sr_012,32170
subdistrict_321204,321204,ตำบลหนองฮะ,l10n_th_location_base.district_sr_012,32170
subdistrict_321202,321202,ตำบลหนองไผ่ล้อม,l10n_th_location_base.district_sr_012,32170
subdistrict_321208,321208,ตำบลเสม็จ,l10n_th_location_base.district_sr_012,32170
subdistrict_321206,321206,ตำบลเกาะแก้ว,l10n_th_location_base.district_sr_012,32170
subdistrict_321207,321207,ตำบลหมื่นศรี,l10n_th_location_base.district_sr_012,32170
subdistrict_321210,321210,ตำบลประดู่,l10n_th_location_base.district_sr_012,32170
subdistrict_320405,320405,ตำบลหนองสนิท,l10n_th_location_base.district_sr_013,32180
subdistrict_320401,320401,ตำบลจอมพระ,l10n_th_location_base.district_sr_013,32180
subdistrict_320403,320403,ตำบลกระหาด,l10n_th_location_base.district_sr_013,32180
subdistrict_320404,320404,ตำบลบุแกรง,l10n_th_location_base.district_sr_013,32180
subdistrict_320408,320408,ตำบลชุมแสง,l10n_th_location_base.district_sr_013,32180
subdistrict_320402,320402,ตำบลเมืองลีง,l10n_th_location_base.district_sr_013,32180
subdistrict_320409,320409,ตำบลเป็นสุข,l10n_th_location_base.district_sr_013,32180
subdistrict_320407,320407,ตำบลลุ่มระวี,l10n_th_location_base.district_sr_013,32180
subdistrict_320406,320406,ตำบลบ้านผือ,l10n_th_location_base.district_sr_013,32180
subdistrict_320205,320205,ตำบลยะวึก,l10n_th_location_base.district_sr_014,32190
subdistrict_320206,320206,ตำบลเมืองบัว,l10n_th_location_base.district_sr_014,32190
subdistrict_320202,320202,ตำบลนาหนองไผ่,l10n_th_location_base.district_sr_014,32190
subdistrict_320201,320201,ตำบลชุมพลบุรี,l10n_th_location_base.district_sr_014,32190
subdistrict_320207,320207,ตำบลสระขุด,l10n_th_location_base.district_sr_014,32190
subdistrict_320208,320208,ตำบลกระเบื้อง,l10n_th_location_base.district_sr_014,32190
subdistrict_320204,320204,ตำบลศรีณรงค์,l10n_th_location_base.district_sr_014,32190
subdistrict_320203,320203,ตำบลไพรขลา,l10n_th_location_base.district_sr_014,32190
subdistrict_320209,320209,ตำบลหนองเรือ,l10n_th_location_base.district_sr_014,32190
subdistrict_320601,320601,ตำบลกาบเชิง,l10n_th_location_base.district_sr_015,32210
subdistrict_320605,320605,ตำบลด่าน,l10n_th_location_base.district_sr_015,32210
subdistrict_320606,320606,ตำบลแนงมุด,l10n_th_location_base.district_sr_015,32210
subdistrict_320604,320604,ตำบลคูตัน,l10n_th_location_base.district_sr_015,32210
subdistrict_320607,320607,ตำบลโคกตะเคียน,l10n_th_location_base.district_sr_015,32210
subdistrict_320610,320610,ตำบลตะเคียน,l10n_th_location_base.district_sr_015,32210
subdistrict_321104,321104,ตำบลตรำดม,l10n_th_location_base.district_sr_016,32220
subdistrict_321101,321101,ตำบลลำดวน,l10n_th_location_base.district_sr_016,32220
subdistrict_321102,321102,ตำบลโชคเหนือ,l10n_th_location_base.district_sr_016,32220
subdistrict_321103,321103,ตำบลอู่โลก,l10n_th_location_base.district_sr_016,32220
subdistrict_321105,321105,ตำบลตระเปียงเตีย,l10n_th_location_base.district_sr_016,32220
subdistrict_321306,321306,ตำบลสำเภาลูน,l10n_th_location_base.district_sr_017,32230
subdistrict_321301,321301,ตำบลบัวเชด,l10n_th_location_base.district_sr_017,32230
subdistrict_321303,321303,ตำบลจรัส,l10n_th_location_base.district_sr_017,32230
subdistrict_321304,321304,ตำบลตาวัง,l10n_th_location_base.district_sr_017,32230
subdistrict_321302,321302,ตำบลสะเดา,l10n_th_location_base.district_sr_017,32230
subdistrict_321305,321305,ตำบลอาโพน,l10n_th_location_base.district_sr_017,32230
subdistrict_330118,330118,ตำบลทุ่ม,l10n_th_location_base.district_ss_001,33000
subdistrict_330111,330111,ตำบลโพนข่า,l10n_th_location_base.district_ss_001,33000
subdistrict_330101,330101,ตำบลเมืองเหนือ,l10n_th_location_base.district_ss_001,33000
subdistrict_330124,330124,ตำบลหมากเขียบ,l10n_th_location_base.district_ss_001,33000
subdistrict_330104,330104,ตำบลซำ,l10n_th_location_base.district_ss_001,33000
subdistrict_330102,330102,ตำบลเมืองใต้,l10n_th_location_base.district_ss_001,33000
subdistrict_330123,330123,ตำบลโพธิ์,l10n_th_location_base.district_ss_001,33000
subdistrict_330112,330112,ตำบลโพนค้อ,l10n_th_location_base.district_ss_001,33000
subdistrict_330105,330105,ตำบลจาน,l10n_th_location_base.district_ss_001,33000
subdistrict_330103,330103,ตำบลคูซอด,l10n_th_location_base.district_ss_001,33000
subdistrict_330106,330106,ตำบลตะดอบ,l10n_th_location_base.district_ss_001,33000
subdistrict_330107,330107,ตำบลหนองครก,l10n_th_location_base.district_ss_001,33000
subdistrict_330119,330119,ตำบลหนองไฮ,l10n_th_location_base.district_ss_001,33000
subdistrict_330116,330116,ตำบลหญ้าปล้อง,l10n_th_location_base.district_ss_001,33000
subdistrict_330115,330115,ตำบลโพนเขวา,l10n_th_location_base.district_ss_001,33000
subdistrict_330122,330122,ตำบลน้ำคำ,l10n_th_location_base.district_ss_001,33000
subdistrict_330121,330121,ตำบลหนองแก้ว,l10n_th_location_base.district_ss_001,33000
subdistrict_330127,330127,ตำบลหนองไผ่,l10n_th_location_base.district_ss_001,33000
subdistrict_330401,330401,ตำบลบึงมะลู,l10n_th_location_base.district_ss_002,33110
subdistrict_330403,330403,ตำบลเมือง,l10n_th_location_base.district_ss_002,33110
subdistrict_330405,330405,ตำบลสังเม็ก,l10n_th_location_base.district_ss_002,33110
subdistrict_330406,330406,ตำบลน้ำอ้อม,l10n_th_location_base.district_ss_002,33110
subdistrict_330407,330407,ตำบลละลาย,l10n_th_location_base.district_ss_002,33110
subdistrict_330408,330408,ตำบลรุง,l10n_th_location_base.district_ss_002,33110
subdistrict_330409,330409,ตำบลตระกาจ,l10n_th_location_base.district_ss_002,33110
subdistrict_330411,330411,ตำบลจานใหญ่,l10n_th_location_base.district_ss_002,33110
subdistrict_330414,330414,ตำบลกระแชง,l10n_th_location_base.district_ss_002,33110
subdistrict_330413,330413,ตำบลชำ,l10n_th_location_base.district_ss_002,33110
subdistrict_330415,330415,ตำบลโนนสำราญ,l10n_th_location_base.district_ss_002,33110
subdistrict_330416,330416,ตำบลหนองหญ้าลาด,l10n_th_location_base.district_ss_002,33110
subdistrict_330420,330420,ตำบลขนุน,l10n_th_location_base.district_ss_002,33110
subdistrict_330421,330421,ตำบลสวนกล้วย,l10n_th_location_base.district_ss_002,33110
subdistrict_330423,330423,ตำบลเวียงเหนือ,l10n_th_location_base.district_ss_002,33110
subdistrict_330424,330424,ตำบลทุ่งใหญ่,l10n_th_location_base.district_ss_002,33110
subdistrict_330425,330425,ตำบลภูผาหมอก,l10n_th_location_base.district_ss_002,33110
subdistrict_330412,330412,ตำบลภูเงิน,l10n_th_location_base.district_ss_002,33110
subdistrict_330419,330419,ตำบลเสาธงชัย,l10n_th_location_base.district_ss_002,33110
subdistrict_330402,330402,ตำบลกุดเสลา,l10n_th_location_base.district_ss_002,33110
subdistrict_331905,331905,ตำบลท่าคล้อ,l10n_th_location_base.district_ss_003,33110
subdistrict_331904,331904,ตำบลหนองฮาง,l10n_th_location_base.district_ss_003,33110
subdistrict_331903,331903,ตำบลหนองงูเหลือม,l10n_th_location_base.district_ss_003,33110
subdistrict_331902,331902,ตำบลหนองหว้า,l10n_th_location_base.district_ss_003,33110
subdistrict_331901,331901,ตำบลเสียว,l10n_th_location_base.district_ss_003,33110
subdistrict_331015,331015,ตำบลแข้,l10n_th_location_base.district_ss_004,33120
subdistrict_331803,331803,ตำบลหนองใหญ่,l10n_th_location_base.district_ss_005,33120
subdistrict_331802,331802,ตำบลตาโกน,l10n_th_location_base.district_ss_005,33120
subdistrict_331801,331801,ตำบลเมืองจันทร์,l10n_th_location_base.district_ss_005,33120
subdistrict_331022,331022,ตำบลสระกำแพงใหญ่,l10n_th_location_base.district_ss_004,33120
subdistrict_331018,331018,ตำบลหนองห้าง,l10n_th_location_base.district_ss_004,33120
subdistrict_331017,331017,ตำบลปะอาว,l10n_th_location_base.district_ss_004,33120
subdistrict_331016,331016,ตำบลโพธิ์ชัย,l10n_th_location_base.district_ss_004,33120
subdistrict_331014,331014,ตำบลแต้,l10n_th_location_base.district_ss_004,33120
subdistrict_331012,331012,ตำบลรังแร้ง,l10n_th_location_base.district_ss_004,33120
subdistrict_331011,331011,ตำบลหัวช้าง,l10n_th_location_base.district_ss_004,33120
subdistrict_331010,331010,ตำบลตาเกษ,l10n_th_location_base.district_ss_004,33120
subdistrict_331008,331008,ตำบลขะยูง,l10n_th_location_base.district_ss_004,33120
subdistrict_332105,332105,ตำบลอีเซ,l10n_th_location_base.district_ss_006,33120
subdistrict_332104,332104,ตำบลผือใหญ่,l10n_th_location_base.district_ss_006,33120
subdistrict_332103,332103,ตำบลหนองม้า,l10n_th_location_base.district_ss_006,33120
subdistrict_332102,332102,ตำบลเสียว,l10n_th_location_base.district_ss_006,33120
subdistrict_332101,332101,ตำบลโดด,l10n_th_location_base.district_ss_006,33120
subdistrict_331024,331024,ตำบลโคกหล่าม,l10n_th_location_base.district_ss_004,33120
subdistrict_331025,331025,ตำบลโคกจาน,l10n_th_location_base.district_ss_004,33120
subdistrict_331002,331002,ตำบลอี่หล่ำ,l10n_th_location_base.district_ss_004,33120
subdistrict_331003,331003,ตำบลก้านเหลือง,l10n_th_location_base.district_ss_004,33120
subdistrict_331004,331004,ตำบลทุ่งไชย,l10n_th_location_base.district_ss_004,33120
subdistrict_331005,331005,ตำบลสำโรง,l10n_th_location_base.district_ss_004,33120
subdistrict_331006,331006,ตำบลแขม,l10n_th_location_base.district_ss_004,33120
subdistrict_331007,331007,ตำบลหนองไฮ,l10n_th_location_base.district_ss_004,33120
subdistrict_331001,331001,ตำบลกำแพง,l10n_th_location_base.district_ss_004,33120
subdistrict_330301,330301,ตำบลดูน,l10n_th_location_base.district_ss_007,33130
subdistrict_330302,330302,ตำบลโนนสัง,l10n_th_location_base.district_ss_007,33130
subdistrict_330304,330304,ตำบลยาง,l10n_th_location_base.district_ss_007,33130
subdistrict_331504,331504,ตำบลเขิน,l10n_th_location_base.district_ss_008,33130
subdistrict_330308,330308,ตำบลละทาย,l10n_th_location_base.district_ss_007,33130
subdistrict_330309,330309,ตำบลเมืองน้อย,l10n_th_location_base.district_ss_007,33130
subdistrict_330310,330310,ตำบลอีปาด,l10n_th_location_base.district_ss_007,33130
subdistrict_330311,330311,ตำบลบัวน้อย,l10n_th_location_base.district_ss_007,33130
subdistrict_331506,331506,ตำบลคูบ,l10n_th_location_base.district_ss_008,33130
subdistrict_331505,331505,ตำบลรุ่งระวี,l10n_th_location_base.district_ss_008,33130
subdistrict_330303,330303,ตำบลหนองหัวช้าง,l10n_th_location_base.district_ss_007,33130
subdistrict_331503,331503,ตำบลตองปิด,l10n_th_location_base.district_ss_008,33130
subdistrict_331502,331502,ตำบลละเอาะ,l10n_th_location_base.district_ss_008,33130
subdistrict_331501,331501,ตำบลน้ำเกลี้ยง,l10n_th_location_base.district_ss_008,33130
subdistrict_330307,330307,ตำบลทาม,l10n_th_location_base.district_ss_007,33130
subdistrict_330312,330312,ตำบลหนองบัว,l10n_th_location_base.district_ss_007,33130
subdistrict_330313,330313,ตำบลดู่,l10n_th_location_base.district_ss_007,33130
subdistrict_330314,330314,ตำบลผักแพว,l10n_th_location_base.district_ss_007,33130
subdistrict_330315,330315,ตำบลจาน,l10n_th_location_base.district_ss_007,33130
subdistrict_330320,330320,ตำบลคำเนียม,l10n_th_location_base.district_ss_007,33130
subdistrict_330305,330305,ตำบลหนองแวง,l10n_th_location_base.district_ss_007,33130
subdistrict_330306,330306,ตำบลหนองแก้ว,l10n_th_location_base.district_ss_007,33130
subdistrict_330513,330513,ตำบลตะเคียน,l10n_th_location_base.district_ss_009,33140
subdistrict_330511,330511,ตำบลหัวเสือ,l10n_th_location_base.district_ss_009,33140
subdistrict_330526,330526,ตำบลหนองฉลอง,l10n_th_location_base.district_ss_009,33140
subdistrict_330510,330510,ตำบลห้วยใต้,l10n_th_location_base.district_ss_009,33140
subdistrict_330515,330515,ตำบลนิคมพัฒนา,l10n_th_location_base.district_ss_009,33140
subdistrict_330509,330509,ตำบลห้วยเหนือ,l10n_th_location_base.district_ss_009,33140
subdistrict_330524,330524,ตำบลกฤษณา,l10n_th_location_base.district_ss_009,33140
subdistrict_330517,330517,ตำบลโคกเพชร,l10n_th_location_base.district_ss_009,33140
subdistrict_330522,330522,ตำบลห้วยสำราญ,l10n_th_location_base.district_ss_009,33140
subdistrict_330521,330521,ตำบลสำโรงตาเจ็น,l10n_th_location_base.district_ss_009,33140
subdistrict_330518,330518,ตำบลปราสาท,l10n_th_location_base.district_ss_009,33140
subdistrict_330525,330525,ตำบลลมศักดิ์,l10n_th_location_base.district_ss_009,33140
subdistrict_330508,330508,ตำบลตาอุด,l10n_th_location_base.district_ss_009,33140
subdistrict_331701,331701,ตำบลโคกตาล,l10n_th_location_base.district_ss_010,33140
subdistrict_330506,330506,ตำบลปรือใหญ่,l10n_th_location_base.district_ss_009,33140
subdistrict_330505,330505,ตำบลโสน,l10n_th_location_base.district_ss_009,33140
subdistrict_330504,330504,ตำบลดองกำเม็ด,l10n_th_location_base.district_ss_009,33140
subdistrict_330503,330503,ตำบลใจดี,l10n_th_location_base.district_ss_009,33140
subdistrict_330502,330502,ตำบลจะกง,l10n_th_location_base.district_ss_009,33140
subdistrict_330501,330501,ตำบลกันทรารมย์,l10n_th_location_base.district_ss_009,33140
subdistrict_331702,331702,ตำบลห้วยตามอญ,l10n_th_location_base.district_ss_010,33140
subdistrict_331707,331707,ตำบลไพรพัฒนา,l10n_th_location_base.district_ss_010,33140
subdistrict_330527,330527,ตำบลศรีตระกูล,l10n_th_location_base.district_ss_009,33140
subdistrict_331706,331706,ตำบลดงรัก,l10n_th_location_base.district_ss_010,33140
subdistrict_331705,331705,ตำบลตะเคียนราม,l10n_th_location_base.district_ss_010,33140
subdistrict_331704,331704,ตำบลละลม,l10n_th_location_base.district_ss_010,33140
subdistrict_331703,331703,ตำบลห้วยตึ๊กชู,l10n_th_location_base.district_ss_010,33140
subdistrict_330507,330507,ตำบลสะเดาใหญ่,l10n_th_location_base.district_ss_009,33140
subdistrict_330528,330528,ตำบลศรีสะอาด,l10n_th_location_base.district_ss_009,33140
subdistrict_330809,330809,ตำบลกันทรอม,l10n_th_location_base.district_ss_011,33150
subdistrict_330812,330812,ตำบลห้วยจันทร์,l10n_th_location_base.district_ss_011,33150
subdistrict_330811,330811,ตำบลโพธิ์กระสังข์,l10n_th_location_base.district_ss_011,33150
subdistrict_330810,330810,ตำบลภูฝ้าย,l10n_th_location_base.district_ss_011,33150
subdistrict_330808,330808,ตำบลโนนสูง,l10n_th_location_base.district_ss_011,33150
subdistrict_330807,330807,ตำบลขุนหาญ,l10n_th_location_base.district_ss_011,33150
subdistrict_330806,330806,ตำบลกระหวัน,l10n_th_location_base.district_ss_011,33150
subdistrict_330805,330805,ตำบลไพร,l10n_th_location_base.district_ss_011,33150
subdistrict_330804,330804,ตำบลโพธิ์วงศ์,l10n_th_location_base.district_ss_011,33150
subdistrict_330803,330803,ตำบลพราน,l10n_th_location_base.district_ss_011,33150
subdistrict_330802,330802,ตำบลบักดอง,l10n_th_location_base.district_ss_011,33150
subdistrict_330801,330801,ตำบลสิ,l10n_th_location_base.district_ss_011,33150
subdistrict_330902,330902,ตำบลเมืองแคน,l10n_th_location_base.district_ss_012,33160
subdistrict_330901,330901,ตำบลเมืองคง,l10n_th_location_base.district_ss_012,33160
subdistrict_330906,330906,ตำบลจิกสังข์ทอง,l10n_th_location_base.district_ss_012,33160
subdistrict_330907,330907,ตำบลด่าน,l10n_th_location_base.district_ss_012,33160
subdistrict_330909,330909,ตำบลหนองอึ่ง,l10n_th_location_base.district_ss_012,33160
subdistrict_330910,330910,ตำบลบัวหุ่ง,l10n_th_location_base.district_ss_012,33160
subdistrict_330911,330911,ตำบลไผ่,l10n_th_location_base.district_ss_012,33160
subdistrict_330912,330912,ตำบลส้มป่อย,l10n_th_location_base.district_ss_012,33160
subdistrict_330913,330913,ตำบลหนองหมี,l10n_th_location_base.district_ss_012,33160
subdistrict_330914,330914,ตำบลหว้านคำ,l10n_th_location_base.district_ss_012,33160
subdistrict_330915,330915,ตำบลสร้างปี่,l10n_th_location_base.district_ss_012,33160
subdistrict_332201,332201,ตำบลกุง,l10n_th_location_base.district_ss_013,33160
subdistrict_332202,332202,ตำบลคลีกลิ้ง,l10n_th_location_base.district_ss_013,33160
subdistrict_332203,332203,ตำบลหนองบัวดง,l10n_th_location_base.district_ss_013,33160
subdistrict_332204,332204,ตำบลโจดม่วง,l10n_th_location_base.district_ss_013,33160
subdistrict_330908,330908,ตำบลดู่,l10n_th_location_base.district_ss_012,33160
subdistrict_330903,330903,ตำบลหนองแค,l10n_th_location_base.district_ss_012,33160
subdistrict_330706,330706,ตำบลโพธิ์ศรี,l10n_th_location_base.district_ss_014,33170
subdistrict_330705,330705,ตำบลสมอ,l10n_th_location_base.district_ss_014,33170
subdistrict_330710,330710,ตำบลพิมายเหนือ,l10n_th_location_base.district_ss_014,33170
subdistrict_330709,330709,ตำบลสวาย,l10n_th_location_base.district_ss_014,33170
subdistrict_330708,330708,ตำบลดู่,l10n_th_location_base.district_ss_014,33170
subdistrict_330707,330707,ตำบลสำโรงปราสาท,l10n_th_location_base.district_ss_014,33170
subdistrict_330702,330702,ตำบลกู่,l10n_th_location_base.district_ss_014,33170
subdistrict_330701,330701,ตำบลพิมาย,l10n_th_location_base.district_ss_014,33170
subdistrict_330704,330704,ตำบลตูม,l10n_th_location_base.district_ss_014,33170
subdistrict_330703,330703,ตำบลหนองเชียงทูน,l10n_th_location_base.district_ss_014,33170
subdistrict_330601,330601,ตำบลไพรบึง,l10n_th_location_base.district_ss_015,33180
subdistrict_330602,330602,ตำบลดินแดง,l10n_th_location_base.district_ss_015,33180
subdistrict_330603,330603,ตำบลปราสาทเยอ,l10n_th_location_base.district_ss_015,33180
subdistrict_330604,330604,ตำบลสำโรงพลัน,l10n_th_location_base.district_ss_015,33180
subdistrict_330605,330605,ตำบลสุขสวัสดิ์,l10n_th_location_base.district_ss_015,33180
subdistrict_330606,330606,ตำบลโนนปูน,l10n_th_location_base.district_ss_015,33180
subdistrict_330207,330207,ตำบลยางชุมใหญ่,l10n_th_location_base.district_ss_016,33190
subdistrict_330203,330203,ตำบลคอนกาม,l10n_th_location_base.district_ss_016,33190
subdistrict_330205,330205,ตำบลกุดเมืองฮาม,l10n_th_location_base.district_ss_016,33190
subdistrict_330204,330204,ตำบลโนนคูณ,l10n_th_location_base.district_ss_016,33190
subdistrict_330202,330202,ตำบลลิ้นฟ้า,l10n_th_location_base.district_ss_016,33190
subdistrict_330206,330206,ตำบลบึงบอน,l10n_th_location_base.district_ss_016,33190
subdistrict_330201,330201,ตำบลยางชุมน้อย,l10n_th_location_base.district_ss_016,33190
subdistrict_331201,331201,ตำบลห้วยทับทัน,l10n_th_location_base.district_ss_017,33210
subdistrict_331202,331202,ตำบลเมืองหลวง,l10n_th_location_base.district_ss_017,33210
subdistrict_331203,331203,ตำบลกล้วยกว้าง,l10n_th_location_base.district_ss_017,33210
subdistrict_331204,331204,ตำบลผักไหม,l10n_th_location_base.district_ss_017,33210
subdistrict_331205,331205,ตำบลจานแสนไชย,l10n_th_location_base.district_ss_017,33210
subdistrict_331206,331206,ตำบลปราสาท,l10n_th_location_base.district_ss_017,33210
subdistrict_331101,331101,ตำบลเป๊าะ,l10n_th_location_base.district_ss_018,33220
subdistrict_331102,331102,ตำบลบึงบูรพ์,l10n_th_location_base.district_ss_018,33220
subdistrict_332001,332001,ตำบลพยุห์,l10n_th_location_base.district_ss_019,33230
subdistrict_332005,332005,ตำบลหนองค้า,l10n_th_location_base.district_ss_019,33230
subdistrict_332004,332004,ตำบลโนนเพ็ก,l10n_th_location_base.district_ss_019,33230
subdistrict_332003,332003,ตำบลตำแย,l10n_th_location_base.district_ss_019,33230
subdistrict_332002,332002,ตำบลพรหมสวัสดิ์,l10n_th_location_base.district_ss_019,33230
subdistrict_331401,331401,ตำบลศรีแก้ว,l10n_th_location_base.district_ss_020,33240
subdistrict_331405,331405,ตำบลเสื่องข้าว,l10n_th_location_base.district_ss_020,33240
subdistrict_331402,331402,ตำบลพิงพวย,l10n_th_location_base.district_ss_020,33240
subdistrict_331403,331403,ตำบลสระเยาว์,l10n_th_location_base.district_ss_020,33240
subdistrict_331404,331404,ตำบลตูม,l10n_th_location_base.district_ss_020,33240
subdistrict_331406,331406,ตำบลศรีโนนงาม,l10n_th_location_base.district_ss_020,33240
subdistrict_331407,331407,ตำบลสะพุง,l10n_th_location_base.district_ss_020,33240
subdistrict_331304,331304,ตำบลหนองกุง,l10n_th_location_base.district_ss_021,33250
subdistrict_331302,331302,ตำบลบก,l10n_th_location_base.district_ss_021,33250
subdistrict_331301,331301,ตำบลโนนค้อ,l10n_th_location_base.district_ss_021,33250
subdistrict_331305,331305,ตำบลเหล่ากวาง,l10n_th_location_base.district_ss_021,33250
subdistrict_331303,331303,ตำบลโพธิ์,l10n_th_location_base.district_ss_021,33250
subdistrict_331606,331606,ตำบลทุ่งสว่าง,l10n_th_location_base.district_ss_022,33270
subdistrict_331601,331601,ตำบลบุสูง,l10n_th_location_base.district_ss_022,33270
subdistrict_331602,331602,ตำบลธาตุ,l10n_th_location_base.district_ss_022,33270
subdistrict_331603,331603,ตำบลดวนใหญ่,l10n_th_location_base.district_ss_022,33270
subdistrict_331604,331604,ตำบลบ่อแก้ว,l10n_th_location_base.district_ss_022,33270
subdistrict_331605,331605,ตำบลศรีสำราญ,l10n_th_location_base.district_ss_022,33270
subdistrict_331608,331608,ตำบลโพนยาง,l10n_th_location_base.district_ss_022,33270
subdistrict_331607,331607,ตำบลวังหิน,l10n_th_location_base.district_ss_022,33270
subdistrict_340112,340112,ตำบลไร่น้อย,l10n_th_location_base.district_ub_001,34000
subdistrict_340120,340120,ตำบลปะอาว,l10n_th_location_base.district_ub_001,34000
subdistrict_340119,340119,ตำบลขี้เหล็ก,l10n_th_location_base.district_ub_001,34000
subdistrict_340116,340116,ตำบลกุดลาด,l10n_th_location_base.district_ub_001,34000
subdistrict_340101,340101,ตำบลในเมือง,l10n_th_location_base.district_ub_001,34000
subdistrict_340104,340104,ตำบลหัวเรือ,l10n_th_location_base.district_ub_001,34000
subdistrict_340105,340105,ตำบลหนองขอน,l10n_th_location_base.district_ub_001,34000
subdistrict_340107,340107,ตำบลปทุม,l10n_th_location_base.district_ub_001,34000
subdistrict_340108,340108,ตำบลขามใหญ่,l10n_th_location_base.district_ub_001,34000
subdistrict_340113,340113,ตำบลกระโสบ,l10n_th_location_base.district_ub_001,34000
subdistrict_340111,340111,ตำบลหนองบ่อ,l10n_th_location_base.district_ub_001,34000
subdistrict_343102,343102,ตำบลโพนเมือง,l10n_th_location_base.district_ub_002,34000
subdistrict_342401,342401,ตำบลดอนมดแดง,l10n_th_location_base.district_ub_003,34000
subdistrict_343101,343101,ตำบลเหล่าเสือโก้ก,l10n_th_location_base.district_ub_002,34000
subdistrict_340109,340109,ตำบลแจระแม,l10n_th_location_base.district_ub_001,34000
subdistrict_343103,343103,ตำบลแพงใหญ่,l10n_th_location_base.district_ub_002,34000
subdistrict_342404,342404,ตำบลคำไฮใหญ่,l10n_th_location_base.district_ub_003,34000
subdistrict_342403,342403,ตำบลท่าเมือง,l10n_th_location_base.district_ub_003,34000
subdistrict_343104,343104,ตำบลหนองบก,l10n_th_location_base.district_ub_002,34000
subdistrict_342402,342402,ตำบลเหล่าแดง,l10n_th_location_base.district_ub_003,34000
subdistrict_341909,341909,ตำบลโพธิ์ไทร,l10n_th_location_base.district_ub_004,34110
subdistrict_341902,341902,ตำบลกุดชมภู,l10n_th_location_base.district_ub_004,34110
subdistrict_341911,341911,ตำบลระเว,l10n_th_location_base.district_ub_004,34110
subdistrict_341912,341912,ตำบลไร่ใต้,l10n_th_location_base.district_ub_004,34110
subdistrict_332204,332204,ตำบลโจดม่วง,l10n_th_location_base.district_ss_013,33160
subdistrict_330908,330908,ตำบลดู่,l10n_th_location_base.district_ss_012,33160
subdistrict_330903,330903,ตำบลหนองแค,l10n_th_location_base.district_ss_012,33160
subdistrict_330706,330706,ตำบลโพธิ์ศรี,l10n_th_location_base.district_ss_014,33170
subdistrict_330705,330705,ตำบลสมอ,l10n_th_location_base.district_ss_014,33170
subdistrict_330710,330710,ตำบลพิมายเหนือ,l10n_th_location_base.district_ss_014,33170
subdistrict_330709,330709,ตำบลสวาย,l10n_th_location_base.district_ss_014,33170
subdistrict_330708,330708,ตำบลดู่,l10n_th_location_base.district_ss_014,33170
subdistrict_330707,330707,ตำบลสำโรงปราสาท,l10n_th_location_base.district_ss_014,33170
subdistrict_330702,330702,ตำบลกู่,l10n_th_location_base.district_ss_014,33170
subdistrict_330701,330701,ตำบลพิมาย,l10n_th_location_base.district_ss_014,33170
subdistrict_330704,330704,ตำบลตูม,l10n_th_location_base.district_ss_014,33170
subdistrict_330703,330703,ตำบลหนองเชียงทูน,l10n_th_location_base.district_ss_014,33170
subdistrict_330601,330601,ตำบลไพรบึง,l10n_th_location_base.district_ss_015,33180
subdistrict_330602,330602,ตำบลดินแดง,l10n_th_location_base.district_ss_015,33180
subdistrict_330603,330603,ตำบลปราสาทเยอ,l10n_th_location_base.district_ss_015,33180
subdistrict_330604,330604,ตำบลสำโรงพลัน,l10n_th_location_base.district_ss_015,33180
subdistrict_330605,330605,ตำบลสุขสวัสดิ์,l10n_th_location_base.district_ss_015,33180
subdistrict_330606,330606,ตำบลโนนปูน,l10n_th_location_base.district_ss_015,33180
subdistrict_330207,330207,ตำบลยางชุมใหญ่,l10n_th_location_base.district_ss_016,33190
subdistrict_330203,330203,ตำบลคอนกาม,l10n_th_location_base.district_ss_016,33190
subdistrict_330205,330205,ตำบลกุดเมืองฮาม,l10n_th_location_base.district_ss_016,33190
subdistrict_330204,330204,ตำบลโนนคูณ,l10n_th_location_base.district_ss_016,33190
subdistrict_330202,330202,ตำบลลิ้นฟ้า,l10n_th_location_base.district_ss_016,33190
